2016-07-04 07:00:44 | latercera | Bachelet propone establecer por ley que "no hay vuelta atrás" en la gratuidad - LA TERCERA | Tras visitar a la selección nacional en Juan Pinto Durán en la jornada de homenaje a La Roja bicampeona, Michelle Bachelet se dirigió ayer a La Moneda a grabar un mensaje audiovisual, acaso uno de los más emblemáticos de su administración. La cápsula, transmitida anoche en cadena nacional, informaba del envío del Proyecto de Educación Superior al Congreso para iniciar su tramitación. Secundada por un retrato palaciego de Andrés Bello -fundador de la Universidad de Chile, entre otras cosas- Bachelet realzó el carácter refundacional del proyecto. “Con él, cerramos el ciclo de leyes de la Gran Reforma Educacional que iniciamos el año 2014”.  En su discurso, la mandataria fijó su primer “pilar” de lo que aspira el nuevo sistema; se “consagrará” la condición mixta -convivencia pública y privada- de la educación superior. Pese a lo anterior, el proyecto se focalizará en “las universidades del Estado”. Junto a ello, Bachelet abordó el arduo debate previo que ha tenido este proyecto, donde las federaciones estudiantiles y los rectores del Cruch, han sostenido una cerrada oposición a las líneas gruesas de lo conocido hasta ahora. “Sabemos que no es posible dejar a todo el mundo contento, porque hay muchas miradas diferentes en juego, pero la propuesta que enviamos es resultado de ese amplio debate y de las opciones que guían mi gobierno”, aseveró. La ruta de la gratuidad La pretensión del gobierno es dejar la gratuidad en la educación superior como un derecho establecido irreversible. Bachelet así lo expresó en su alocución: “Miles de estudiantes ya han podido comprobar que la gratuidad llegó para quedarse. Ahora queremos que quede establecido por ley que no hay vuelta atrás”. Esa promesa será polémica. Ya varios dirigentes de Chile Vamos, entre ellos el ex Presidente Sebastián Piñera, han hablado sobre la presunta rectificación que necesitarían las reformas de su gobierno. Hasta ahora, la gratuidad beneficia hasta el quinto decil de menores ingresos. La reforma establece la ruta que se seguirá para alcanzar el 100%, según un minuta distribuida ayer entre parlamentarios. Para ello, el Estado deberá elevar sus recursos. El sexto decil se incorporará en 2018, una vez que los ingresos estructurales como porcentaje del PIB tendencial (la capacidad de crecimiento de la economía de largo plazo, estimada por un grupo de expertos cada año) lleguen al 23%. El séptimo decil se sumará con el 23,5%; el octavo decil, con un 24,5%. De ahí, el avance es más difícil. Para subir al octavo decil se requieren dos puntos adicionales y para completar el último decil se exigen otros tres puntos extras, un 29,5% del PIB tendencial (ver tabla). Estas dos últimas metas deberán cumplirse por dos años consecutivos. Según escucharon parlamentarios presentes ayer en el cónclave oficialista en La Moneda -donde se decidió enviar el proyecto pese a las peticiones de postergación- el ministro de Hacienda, Rodrigo Valdés, habría estimado que el séptimo decil de gratuidad recién podría alcanzarse hacia fines del próximo gobierno. Es decir, en 2022. Lo refrendó la diputada Camila Vallejo: “El 70% más pobre no está pensado para este gobierno, probablemente se alcanzaría para fines del próximo gobierno”. Los economistas ven en la ruta trazada un camino altamente exigente. “Hoy los ingresos estructurales como porcentaje del PIB están cerca del 22%, por lo que los requisitos que pone para avanzar en deciles son altísimos. Llegar al 29% es un esfuerzo enorme”, dice el economista Patricio Rojas. “Por eso el compromiso hacia la gratuidad es una situación muy difícil de cumplir”, agrega. “Hay que recordar que la reforma tributaria aumentó la carga tributaria en 3 puntos del PIB”.  La ex directora de Presupuestos, Rossana Costa, cuestionó el amarre que significa la fórmula. “Esta modalidad de financiamiento, que compromete recursos futuros, se hace cargo de las limitaciones del presente, pero en definitiva compromete recursos de gobiernos futuros que pueden legítimamente establecer que es injusto destinar recursos para dar gratuidad a los deciles más altos mientras estudian y probablemente después cuando trabajen, habiendo tanto déficit en educación básica y media, en el Sename y en tantas otras necesidades. Es realmente discutible comprometer holguras futuras de esta manera”.
2016-07-04 08:49:38 | latercera | Adriana Delpiano por Reforma educacional: "Desmontar un sistema de mercado es muy difícil en un año o dos" - LA TERCERA | Hoy ingresa a la Cámara de Diputados el proyecto de ley de reforma a la educación superior, y ante ello, la ministra de Educación Adriana Delpiano, comentó uno de los temas que más polémica ha generado, el lucro, asegurando que cambiar el modelo de un año para otro, es un tarea muy difícil. “Desmontar un sistema de mercado (…) es muy difícil hacerlo en un año o en dos años, ya que  es un sistema que lleva muchos años, es muy complejo muy heterogéneo. No estamos escribiendo en un papel en blanco”, dijo la secretaria de Estado en conversación con Tele13 Radio. La titular de educación explicó que en este proyecto  “el lucro queda muy sancionado dentro de lo que son las universidades. Las universidades, por ley, son sin fines de lucro, por lo tanto se ponen cortapisas reales para que eso se produzca. Incluyendo en última instancia, para alguien con lucro reiterado, hay apropiación indebida y eso va a la justicia penal”. En cuanto a los CFT e IP, Delpiano indicó que estos, por ley, si pueden ser con fines de lucro, pero que se ha puesto foco en generar los incentivos para que estos pasen a ser sin fines de lucro, por lo que anunció que se acelerará la ley que lo permite.  “Vamos a acelerar la ley para que las instituciones  puedan efectivamente iniciar el proceso para ser sin fines de lucro y avanzar en gratuidad”, sostuvo.  No se termina con el lucro, pero se establecen las sanciones adecuadas, en razón de la cantidad de alumnos que asisten a instituciones con lucro. “Eso porque creemos, y así lo han dicho las organizaciones que reúnen a los institutos, que es tan importante la gratuidad que es un buen señuelo para que se pasen a ser sin fines de lucro“, dijo Delpiano.  En cuanto a la gratuidad, la titular de Educación reiteró la intención del gobierno, lograr que esta sea universal.  “En este Gobierno va a quedar establecido hasta el sexto decil. La promesa era al séptimo, pero por razones económicas hubo que establecer un plazo más largo para llegar a eso. Pero las condiciones y la voluntad de avanzar está en la ley”, comentó. En esta línea, Delpiano detalló que el financiamiento se separa de la docencia, de la vinculación con el medio, y de la investigación. 
2016-07-04 09:40:11 | latercera | Cómo será la aventura de la sonda Juno en Júpiter - LA TERCERA | Cinco años después de su lanzamiento, la sonda Juno de la NASA se pondrá este martes en órbita alrededor de Júpiter en busca de desentrañar los misterios del planeta más grande del sistema solar, escondidos bajo una espesa capa nubosa.  “Llegaremos a Júpiter, lo que es difícil de lograr”, dijo a la prensa el responsable científico de la misión, Scott Bolton, del Southwest Research Institute en San Antonio (Texas).  La sonda de casi cuatro toneladas, impulsada por energía solar, efectuará una serie de 37 sobrevuelos alrededor de Júpiter, la mayor parte entre 10.000 y 4.667 kilómetros sobre la espesa capa nubosa, durante una misión científica de 18 meses.  Los sobrevuelos de Juno serán mucho más próximos al planeta gigante que el precedente récord de 43.000 kilómetros establecido por la sonda estadounidense Pioneer 11 en 1974.  Este martes, Juno, que avanza a 64 km por segundo, encenderá su motor principal durante 35 minutos para frenar su trayecto de manera de ser capturado por la gravedad de Júpiter y colocarse en una órbita polar de 53,5 días.   Dada la distancia entre Júpiter y la Tierra, unos 869 millones de kilómetros, la señal de radio de confirmación del encendido del motor llegará a los controladores de vuelo 48 minutos después. Tras las dos primeras vueltas de 53,5 días, Juno se colocará a partir de octubre en una órbita de 14 días que le hará pasar sucesivamente cerca de los dos polos.  Durante sus sobrevuelos, los instrumentos de la sonda penetrarán la espesa capa de nubes para estudiar las gigantescas auroras boreales, su atmosfera y su magnetósfera.  “Juno se acercará a Júpiter a una distancia sin precedentes para desentrañar sus misterios”, destacó la responsable del programa de la NASA, Diane Brown.  Uno de los objetivos principales de la misión será comprender mejor de qué se compone el interior, hasta ahora inobservable, del planeta gigante.  Nueve instrumentos a bordo  Juno, una misión de 1.100 millones de dólares lanzada el 5 de agosto de 2011, va de igual modo a cartografiar los campos gravitacionales y magnéticos de Júpiter para determinar su estructura interna.  Los nueve instrumentos de la sonda, entre ellos varios europeos (incluidos franceses e italianos), van igualmente a medir las emisiones radiométricas de la atmósfera profunda del planeta, lo que permitirá conocer su composición, su estructura térmica y su ambiente ionizado.  “Hoy no se sabe si Júpiter posee o no un núcleo central”, explicó Tristan Guillot, director del Centro Nacional de Investigación Científica de Francia y miembro del equipo científico de la misión Juno, precisando que la sonda va a permitir hacer “mediciones 100 veces más precisas”.  Juno no solamente debe ayudar a levantar el velo sobre los secretos que encierra Júpiter, sino también suministrar nuevos índices sobre las condiciones imperantes al momento del inicio del sistema solar, cuando el planeta gigante estaba en formación.  Los responsables de la misión advierten sobre los riesgos potenciales para Juno al aproximarse tanto al planeta. Mencionan principalmente la capa de hidrógeno -90% de la atmósfera-, sometida a tal presión que actúa como un poderoso conductor eléctrico.  Según los científicos, este fenómeno combinado con la rápida rotación de Júpiter -un día jupiterino dura solamente 10 horas terrestres- generan un campo magnético muy potente que rodea al planeta y puede amenazar a la sonda.  Para protegerse de las fuertes radiaciones, Juno está provista de una sólida armadura de titanio que cubre sus instrumentos electrónicos, su computador a bordo y sus cables eléctricos. De 172 kilos, esta bóveda reducirá las exposiciones a las radiaciones 800 veces en comparación con la parte no protegida.  Juno lleva a bordo tres estatuillas Lego hechas de aluminio. Ellas representan a Júpiter, el rey de los dioses en la mitología romana; a su esposa y hermana Juno; y a Galileo, el científico italiano que descubrió las cuatro grandes lunas de Júpiter.  Hace más de 20 años, la misión Galileo de la NASA permitió estudiar las lunas de Júpiter, entre ellas Europa, dotada de un océano de agua bajo su espesa capa de hielo, donde podrían existir organismos vivos. 
2016-07-04 13:25:15 | latercera | Se derrumba el reencuentro de las Spice Girls - LA TERCERA | En marzo de este año se anunciaba de un posible reencuentro entre las Spice Girls y sus fanáticos por su aniversario número 20 desde el estreno de “Wannabe”. Sin embargo, hoy se rompen las ilusiones de una reunión.  Emma “Baby Spice” Bunton, Geri “Ginger Spice” Halliwell y Melanie Brown “Scary Spice“, desde un comienzo habían confirmado su participación para el tour 2017 por el aniversario de la formación del grupo, pero fue Victoria Beckham quien siempre se mostraba desinteresada por el proyecto y que el mismo trío intentaba convencerla. Pero ahora se suma otra integrante que no le convence la idea de la reunión. Una fuente cercana a las Spice Girls dijo a The Mirror que Melanie Chisholm, “Sporty Spice”, finalmente rechazó la idea del reencuentro, aclarando que “Mel C le ha estado diciendo a sus amigos que no va a pasar, ni en el aniversario ni en el próximo año”. Esto, siquiera abre la posibilidad que las otras tres miembros hagan un tour, ya que la misma fuente dice que “ellas saben que no será lo mismo si están en un escenario como un trío” y que “hacerlo sin Victoria sería una vergüenza, pero podría haber una posibilidad, pero faltando dos (de las Spice Girls) es mucho”.  Un reencuentro que no se pudo concretar y que no se realizaba desde la presentación “Viva Forever” del 2012, un musical inspirado en las canciones de las Spice Girls, la cual fue la última vez que se vio a las cinco chicas reunidas.
2016-07-03 21:18:00 | latercera | Presidenta Bachelet: "Que quede establecido por ley que no hay vuelta atrás" - LA TERCERA | La Presidenta Michelle Bachelet realizó este domingo una cadena nacional televisiva a las 21.00 horas donde anunció el envío del proyecto de ley de reforma a la educación superior. En la ocasión señaló que “hay que reconocer que este sistema tiene limitaciones, genera profundas discriminaciones, su desarrollo ha topado techo y exige cambios (…) Las instituciones de buen nivel no están al alcance de todos y muchos establecimientos no se preocupan de dar educación de excelencia”. Además, detalló que la propuesta pretende “ordenar y poner las prioridades donde tienen que estar” y especificó que la iniciativa propone cambios al acceso a través de la PSU y confirmó la implementación del sistema de gratuidad universal. Cabe recordar que luego de la reunión que sostuvieron por más de cinco horas autoridades nacionales y parlamentarios de la Nueva Mayoría durante la jornada, se informó de la desición de no postergar más el ingreso del proyecto, mientras que el vocero de Gobierno, Marcelo Díaz aseguró que el documento será ingresado este lunes al Congreso.  Finalmente, la mandataria confirmó la creación de una nueva “institucionalidad, con Subsecretaría y Superintendencia y Consejo de la Calidad”, además de la “acreditación obligatoria, no voluntaria, de todas instituciones de educación superior”.         
2016-07-04 05:20:15 | latercera | Gobierno prepara inédita mesa de diálogo en tema mapuche - LA TERCERA | Una inédita mesa de diálogo para enfrentar el conflicto en la zona mapuche se encuentra coordinando La Moneda para los próximos días. Así lo confirmó a La Tercera el obispo de Temuco, Héctor Vargas, a quien la Subsecretaria del Interior solicitó sus “buenos oficios” para contactar a representantes del mundo mapuche. “Es una iniciativa que surge del gobierno y que debiera ser anunciada muy pronto”, adelantó. Sería la primera mesa de diálogo mapuche en el segundo mandato de la Presidenta Michelle Bachelet y donde se contempla participen dirigentes mapuche, agricultores y personalidades del mundo académico, como el premio Nacional de Historia, Jorge Pinto. No se descarta se incluya a forestales y líderes del movimiento mapuche más radical, ambos sectores también contactados por el gobierno, según reveló una fuente del Ejecutivo. Este medio entrevistó al respecto al presidente de la Asociación de Municipios con Alcaldes Mapuche y edil de Renaico, Juan Carlos Reinao, referente que ha liderado el llamado al diálogo político para resolver el conflicto y detener la violencia. ¿Qué actores mapuche y no mapuche deberían ser convocados a esta mesa de diálogo? Lo primero es contextualizar. El conflicto tiene su origen en las demandas históricas del pueblo mapuche, como son la restitución territorial y la autonomía, entre otras, las que irresponsablemente se han postergado gobierno tras gobierno. Lo segundo es que, bajo este contexto, nadie está disponible para ser convocado a un show mediático y hago referencia a las múltiples mesas que se han hecho anteriormente. Por estas razones, creemos que todos debieran ser convocados, instituciones como la Corporación Mapuche Enama, el Partido Wallmapuwen, la Federación Mapuche de Estudiantes, la Cámara de Comercio Mapuche, nosotros como asociación, entre otras, pero también autoridades tradicionales, que todos puedan participar sin vetos. ¿Incluida la Cooordinadora Arauco-Malleco? Por supuesto, incluida la CAM y otras expresiones de lucha del pueblo mapuche. El propio gobierno ha expresado esta voluntad de una participación amplia, entonces no creo sea correcto que nos sentemos a hablar del conflicto sin considerar a todos quienes conforman el pueblo mapuche o se movilizan por sus derechos. ¿Esta mesa debe incluir a los grandes grupos forestales y agricultores?  No puede existir diálogo alguno si las empresas forestales no participan. Ellos son parte del problema y también deben ser parte de la búsqueda de la solución. Si queremos generar un diálogo fructífero y serio, deben generarse los espacios necesarios para que todos los actores involucrados, de manera transparente y de cara al país, participen en la construcción de las soluciones. Me atrevería a decir que las forestales también están a la espera que ocurra una instancia de esta naturaleza. Se necesita retomar el camino del diálogo y entregar mensajes claros. Uno de ellos es lo referente a la devolución de las tierras usurpadas por las forestales. Ustedes solicitaron la renuncia del intendente Andrés Jouannet por sus opiniones contrarias a la demanda territorial mapuche. ¿Aceptarían su participación? Las declaraciones del intendente generaron un quiebre en las confianzas, puesto que demostró desconocer totalmente nuestra lucha y cuáles han sido nuestras demandas. Además, pareciera ser que desconoce el programa de gobierno. Es por ello que creemos que la principal impulsora de retomar estas confianzas debiera ser la propia Presidenta y que el ministro Mario Fernández asuma el rol de coordinador frente una posible instancia de diálogo, pues además este es un tema de Estado y que involucra otras regiones. Usted ha subrayado la necesidad de un diálogo político. ¿Valoran este paso del gobierno? Nuestro llamado y el de otras instancias, como la Corporación Mapuche Enama, finalmente ha tenido eco en La Moneda, cosa que valoramos mucho, pues cómo no vamos a querer que se avance en solucionar nuestras demandas y que podamos vivir en paz y en un país plurinacional, donde cabemos todos. Hace poco vimos a la Presidenta en Cuba, respaldando el diálogo de paz de Colombia con las Farc. Esa misma voluntad de paz y diálogo que manifiestan en el concierto internacional queremos se vea reflejada a nivel interno, es lo que esperamos.
2016-07-04 05:45:15 | latercera | Paredes molesto con la camiseta roja del Cacique: "Respetemos los colores de mi amado Colo Colo" - LA TERCERA | Nada de contento se mostró Esteban Paredes con la llamativa indumentaria de Colo Colo. El conjunto de José Luis Sierra, que ayer perdió 1-0 ante Unión Española en el Monumental, vistió la nueva camiseta roja, algo que molestó al delantero albo, quien hizo sus descargos a través de redes sociales. “Por favor cambiemos y respetemos los colores de mi amado Colo Colo”, publicó Paredes, quien no estuvo presente en el encuentro frente a los hispanos, en su cuenta de Twitter.   La nueva camiseta de los albos, con la que ha disputado los amistosos, será utilizada en los encuentros de Copa Chile, que arranca la semana que viene.  Por favor cambiemos y respetemos los colores de mi amado colo- colo — esteban paredes (@estebanparedesQ) 3 de julio de 2016
2016-07-04 09:17:00 | latercera | Radiotelescopio más grande del mundo buscará vida extraterrestre - LA TERCERA | China colocó el domingo la pieza final en lo que será el radiotelescopio más grande del mundo, instrumento que usará para explorar el espacio y buscar vida extraterrestre, dijeron medios estatales. El radiotelescopio, llamado FAST, tiene el tamaño de 30 canchas de fútbol y fue construido en la empobrecida provincia sureña de Guizhou. Los científicos comenzarán ahora a depurar y probar el telescopio, dijo Zheng Xiaonian, vicedirector del Observatorio Astronómico Nacional bajo la Academia de Ciencias de China, que construyó el telescopio, a la agencia oficial de noticias Xinhua. “El proyecto tiene el potencial de buscar más objetos extraños para entender mejor el origen del universo e impulsar la búsqueda global de vida extraterrestre”, dijo el reporte parafraseando a Zheng. El radiotelescopio, que costó 1.200 millones de yuanes (180 millones de dólares), comenzará sus operaciones en septiembre. Su construcción llevó cinco años. El programa espacial chino es una prioridad para Pekín, ya que el presidente Xi Jinping instó al país a establecerse como una potencial espacial. Las ambiciones de China incluyen llevar un hombre a la Luna para el 2036 y construir una estación espacial, una obra que ya comenzó.
2016-07-04 17:18:43 | latercera | Ministro de Medio Ambiente señala que será difícil fiscalizar prohibición de leña en Santiago - LA TERCERA | El ministro del Medio Ambiente, Pablo Badenier, reconoció que será difícil fiscalizar la normativa que prohíbe el uso total de la leña para calefacción en la provincia de Santiago y las comunas de San Bernardo y Puente Alto, medida que se implementará durante el próximo año. “Estas son fuentes que eventualmente funcionan de noche, no tienen humos visibles y, por la cantidad, tienen una dispersión que es difícil fiscalizar, aunque eso tampoco nos llevará a no hacerlo”, precisó el ministro Badenier, luego de ofrecer la charla ‘Desafíos Futuros Medioambientales y de Reciclaje para Chile’, organizada por la Facultad de Ingeniería de la Universidad de Santiago. En la Región Metropolitana, no más del 5% de las viviendas se calefacciona con leña, a través de 120 mil equipos o estufas, de acuerdo a un catastro del año 2012 de la U. de Santiago. Esos equipos, sólo en viviendas, pueden llegar a representar durante el invierno más de un tercio de las emisiones. En ese contexto, Badenier aclaró que es posible regular la leña en Santiago y prohibirla, no obstante, insistió “desde el punto de vista de la fiscalización tienen dificultad objetiva”. La medida, recordó el titular de Medio Ambiente, es parte del Plan de Prevención y Descontaminación Atmosférica de la capital, el que fue sometido a consulta ciudadana. Asimismo, comparó la medida con la prohibición de fumar en lugares públicos. “Todos planteaban esa preocupación, que es muy difícil de fiscalizar, pero eso se volvió una costumbre, y además, si se hiciera (fumar en un lugar público), creo que tiene mucha sanción social prender un cigarro en un lugar no habilitado”, dijo. Por tanto, agregó, “nosotros aspiramos a que prender chimeneas en la Región Metropolitana tenga también a futuro una sanción social”. Consultado sobre la injerencia en la fiscalización de la Superintendencia del Medio Ambiente (SMA), Badenier explicó que el organismo carece de personal para fiscalizar, y que su rol es más bien sancionar. “La cantidad de fiscalizadores en la SMA es bastante bajo, en buena parte de las regiones tenemos una persona de la SMA, desde 2014 a la fecha hemos creado 6 oficinas regionales, y esperamos a marzo de 2018, tener las 15 oficinas regionales”, subrayó. Cabe recordar que la SMA tiene potestad fiscalizadora desde enero de 2014, además de sancionadora, si hay una Resolución de Calificación Ambiental (RCA). En esa línea, el ministro del Medio Ambiente puntualizó que la SMA coordina los servicios gubernamentales que poseen facultades fiscalizadoras y que operan a través de la Red Nacional de Fiscalización Ambiental (Renfa), entre ellos, la Seremi de Salud, el Sag, la Conaf, el Sernageomin y la Dga.   Impuesto verde Por otra parte, el ministro Badenier anunció que el Consejo de Ministros para la sustentabilidad, que preside, aprobó el llamado impuesto verde a fuentes fijas, principalmente industriales y proyectos de generación eléctrica (termoeléctricas y agroindustria), por lo que comenzará a operar a partir del 1 de enero de 2017. Según Badenier, el gobierno obtendrá una recaudación del orden de los US$ 100 millones al año con la entrada en vigencia de la normativa, aunque aclaró que el Ejecutivo no busca recaudar con la medida. “Con los impuestos verdes no se busca recaudar, sino que generar una señal a las empresas de internalizar esa externalidad o bien que cambien su combustible y sus procesos para pagar menos impuestos”. Cabe consignar que el impuesto será de 5 dólares la tonelada de CO2 y regulara a unas 80 fuentes contaminantes. Respecto al proyecto de ley que crea el Servicio de Biodiversidad y Áreas Protegidas, el titular de la cartera de Medio Ambiente afirmó que espera que en diciembre de 2017 ya sea promulgado por la Presidenta Michelle Bachelet. Actualmente la iniciativa se encuentra en trámite legislativo. Ya fue aprobado por la Comisión de Medio Ambiente del Senado, y en la sala de la Cámara Alta. El Ejecutivo presentará en un breve plazo indicaciones a la normativa.
2016-07-04 08:35:57 | latercera | Karol Cariola: "Hay que hacer modificaciones y construir un acuerdo" - LA TERCERA | ¿Con que sensación sale de la reunión extraordinaria convocada por el comité político para hablar de la reforma? Primero, con una sensación de mayor certidumbre a propósito de los plazos. No sabíamos cuándo se iba a ingresar el proyecto, se ha retrasado en varias oportunidades. Segundo, abre la posibilidad de dar un debate sobre algo cierto. Se acordó un fondo exclusivo para universidades estatales, pero no montos específicos ni cómo éstos van a ir aumentando. ¿Qué opina? Nos parece correcto que se haga una distinción entre las universidades del Estado y el resto de las instituciones que se han creado en el país bajo la lógica de un sistema mixto. Sin embargo, ahí es donde entendemos que hay que profundizar mayormente el debate, porque acá no se trata solo de crear un fondo especial, sino que se trata de entender a las universidades del Estado como instituciones prioritarias para el Estado. Son de propiedad del Estado, por lo tanto, deben no solamente tener un fondo especial, sino tener un trato distinto. ¿Qué trato? Ese trato pasa por buscar que las universidades del Estado no solamente crezcan en su matrícula por ejemplo, o se fortalezcan en la investigación, sino a que además, se puedan desarrollar como el ejemplo a seguir por el resto de las instituciones. Y eso habla de construir un marco regulatorio que fortalezca lo público. La única manera de cambiar la estructura mercantil que tiene el modelo de educación superior hoy en día, es fortaleciendo lo público. ¿El proyecto actual logra esto? Creemos que las medidas que se toman en el proyecto inicialmente, por lo que se nos ha dicho, son insuficientes. Hay que hacer modificaciones y construir un acuerdo político y social que nos permita avanzar en la dirección de una mirada estratégica y no solamente de inventar fondos para distribución de platas. O sea, la reforma a la educación superior no puede ser sacar platas de un lado para meterlas en otro. ¿Está de acuerdo con los rectores cuando dicen que la reforma continúa con el mercado de la educación? Si este proyecto o la ley en su tramitación no logra establecer plazos definitivos y tiempo para terminar con la política de endeudamiento, es muy probable que no termine el modelo mercantil, sino solamente se ajuste a una acción más protagónica del Estado. Pero eso no es lo que buscamos, sino que buscamos terminar con la mercantilización de la educación a través del fortalecimiento de lo público, la regulación de lo privado, pero también con una construcción estratégica que nos permita proyectar el desarrollo país y no solamente redistribuir recursos según las necesidades que tenga una institución u otra en función del tipo de estudiante que ingresa. Es un error establecer la gratuidad a partir de la vulnerabilidad solamente y no del derecho a la educación como un bien social y es lo que hoy día está en juego.
2016-07-04 09:41:05 | latercera | Un bus para seis héroes - LA TERCERA | Desde la Presidenta Bachelet hasta el chileno de la calle. El homenaje que recibió la Selección por  la obtención de la Copa América Centenario abarcó a todo un país. Pero a un grupo reeducido de la parte convocante. Apenas seis jugadores acudieron a la fiesta: Claudio Bravo, Jean Beausejour, Gonzalo Jara, Eduardo Vargas, José Pedro Fuenzalida y Nicolás Castillo. El resto, privilegió sus vacaciones.  Pizzi sí estuvo. Y todo su cuerpo técnico. También Arturo Salah. El resto de directores y funcionarios de la ANFP sirvió para hacer grupo, que la foto no quedara vacía, o ridícula.    La Mandataria le agradeció a la escueta delegación en nombre de todos los chilenos. “Vine a decirles lo agradecidos que estamos, como país, de esta Selección”, dijo la máxima autoridad, en un breve discurso. La relación con el grupo es óptima y se tradujo en amistosos diálogos. También intervinieron el presidente de la ANFP, Arturo Salah, y la ministra de Deportes, Natalia Riffo. Fuera del búnker de Macul, cientos de hinchas, familias completas y muchos niños esperaban, ansiosos, la salida del bus descapotable que transportaría a la Roja por un circuito que comprendía Macul, Irrarázaval, Vicuña Mackenna, Plaza Italia, Providencia y Pedro de Valdivia. Un trayecto que culminó en avenida Maratón, cerca de las 18 horas. La estación era la última antes del ingreso al Estadio Nacional, donde unos 30 mil aficionados esperaban la llegada de sus ídolos.  En todo el recorrido, el bus que llevó al Equipo de Todos fue acompañado por una multitud. Los seis jugadores recibían saludos de miles de personas  y los devolvían con algún gesto y mostrando el objeto que más atraía a los seguidores: la dorada Copa América Centenario. Eso sí hubo quejas por el breve paso por la emblemática Plaza Italia, habitual centro de los festejos deportivos del país.  En Ñuñoa, quienes ya ocupaban las graderías del recinto seguían el paseo de los campeones a través de la transmisión televisiva.  Cada vez que los jugadores salían besando la Copa en la pantalla gigante, el Nacional rugía, la gente agitaba sus banderas y otros  hacían sonar sus vuvuzelas.  Américo, el artista que la ANFP contrató para amenizar la espera, le contó al público lo cerca que venía el bus. “Que levanten las manos los campeones”, dijo, parafraseando uno de sus principales hits, Que Levante La Mano. Y la gente lo siguió.  En la pantalla gigante se repasó la campaña de la Roja y el penal del Gato Silva se celebró con la misma pasión que hace una semana. Cuando pisaron la cancha, los seis seleccionados fueron largamente ovacionados. Antes,  Juan Antonio Pizzi había recibido el aprecio del público.  “Hemos sufrido para llegar a esta instancia. Sentimos mucho el apoyo de la gente. Este título es para ellos”, dijo Macanudo.  Todos los jugadores recibieron vítores. Bravo lideró el aplausómetro, aunque quien más sacó risas fue un ausente, Alexis Sánchez, que remató su mensaje audiovisual con un “me entendís”, la frase con la que el imitador Stefan Kramer lo ha caracterizado. Marcelo Díaz y Gary Medel también enviaron saludos por video. El Pitbull, lejos el más querido por  el público, arrancó otra ovación.  A las 18:26 horas, poco después de que el tenor Tito Beltrán entonará el himno nacional, el capitán levantó el trofeo en casa y encabezó la vuelta olímpica. Varios llevaban a sus hijos en brazos. Miles de papeles tricolores, y una leve llovizna, dieron el marco a la escena. La Copa estaba en tierra. 
